[1],0.020338983050847456
[2],0.010169491525423728
[4],0.010169491525423728
[5],0.01694915254237288
[6],0.013559322033898305
[7],0.010169491525423728
[8],0.01694915254237288
[10],0.013559322033898305
[12],0.03389830508474576
[17],0.023728813559322035
[21],0.03389830508474576
[25],0.010169491525423728
[26],0.010169491525423728
[27],0.02711864406779661
[28],0.013559322033898305
[31],0.023728813559322035
[32],0.061016949152542375
[33],0.023728813559322035
[35],0.01694915254237288
[37],0.010169491525423728
[38],0.010169491525423728
[39],0.04406779661016949
[43],0.03389830508474576
[44],0.010169491525423728
[45],0.020338983050847456
[48],0.02711864406779661
[52],0.01694915254237288
[54],0.01694915254237288
[55],0.01694915254237288
[57],0.020338983050847456
[58],0.023728813559322035
[68],0.010169491525423728
[69],0.013559322033898305
[70],0.02711864406779661
[71],0.0576271186440678
[72],0.02711864406779661
[73],0.010169491525423728
[75],0.02711864406779661
[78],0.03389830508474576
[90],0.010169491525423728
[93],0.020338983050847456
[94],0.013559322033898305
[95],0.013559322033898305
[97],0.01694915254237288
[100],0.010169491525423728
[101],0.013559322033898305
[104],0.010169491525423728
[108],0.010169491525423728
[110],0.013559322033898305
[111],0.010169491525423728
[112],0.02711864406779661
[115],0.01694915254237288
[116],0.023728813559322035
[117],0.013559322033898305
[118],0.01694915254237288
[120],0.04406779661016949
[122],0.01694915254237288
[125],0.020338983050847456
[126],0.013559322033898305
[129],0.013559322033898305
[132],0.02711864406779661
[136],0.013559322033898305
[140],0.023728813559322035
[143],0.02711864406779661
[145],0.04745762711864407
[147],0.04745762711864407
[151],0.023728813559322035
[154],0.01694915254237288
[158],0.020338983050847456
[160],0.013559322033898305
[161],0.023728813559322035
[162],0.01694915254237288
[164],0.01694915254237288
[168],0.020338983050847456
[171],0.010169491525423728
[172],0.023728813559322035
[175],0.02711864406779661
[176],0.013559322033898305
[177],0.0711864406779661
[181],0.01694915254237288
[183],0.04406779661016949
[185],0.013559322033898305
[192],0.03728813559322034
[193],0.013559322033898305
[196],0.02711864406779661
[197],0.013559322033898305
[198],0.023728813559322035
[201],0.020338983050847456
[204],0.03728813559322034
[205],0.03389830508474576
[208],0.01694915254237288
[210],0.01694915254237288
[213],0.010169491525423728
[214],0.013559322033898305
[215],0.010169491525423728
[216],0.013559322033898305
[217],0.05423728813559322
[224],0.013559322033898305
[227],0.01694915254237288
[229],0.023728813559322035
[234],0.01694915254237288
[236],0.03389830508474576
[239],0.03389830508474576
[240],0.013559322033898305
[241],0.010169491525423728
[242],0.030508474576271188
[249],0.010169491525423728
[252],0.013559322033898305
[256],0.013559322033898305
[259],0.023728813559322035
[262],0.010169491525423728
[265],0.010169491525423728
[266],0.010169491525423728
[270],0.010169491525423728
[272],0.01694915254237288
[274],0.05423728813559322
[275],0.020338983050847456
[276],0.03389830508474576
[277],0.013559322033898305
[279],0.04067796610169491
[280],0.023728813559322035
[281],0.010169491525423728
[283],0.061016949152542375
[294],0.010169491525423728
[296],0.03728813559322034
[298],0.010169491525423728
[300],0.013559322033898305
[307],0.013559322033898305
[308],0.010169491525423728
[309],0.010169491525423728
[310],0.020338983050847456
[313],0.010169491525423728
[315],0.010169491525423728
[318],0.01694915254237288
[319],0.010169491525423728
[326],0.023728813559322035
[327],0.013559322033898305
[329],0.010169491525423728
[334],0.023728813559322035
[336],0.013559322033898305
[339],0.010169491525423728
[343],0.020338983050847456
[346],0.03728813559322034
[348],0.030508474576271188
[349],0.020338983050847456
[350],0.03389830508474576
[352],0.013559322033898305
[354],0.0847457627118644
[355],0.013559322033898305
[357],0.020338983050847456
[361],0.013559322033898305
[362],0.020338983050847456
[368],0.07457627118644068
[375],0.013559322033898305
[376],0.010169491525423728
[377],0.010169491525423728
[378],0.010169491525423728
[381],0.04745762711864407
[383],0.013559322033898305
[385],0.023728813559322035
[387],0.020338983050847456
[388],0.010169491525423728
[390],0.04067796610169491
[392],0.03728813559322034
[394],0.023728813559322035
[395],0.010169491525423728
[401],0.023728813559322035
[403],0.02711864406779661
[405],0.01694915254237288
[406],0.010169491525423728
[411],0.023728813559322035
[413],0.030508474576271188
[415],0.010169491525423728
[417],0.010169491525423728
[419],0.04745762711864407
[421],0.010169491525423728
[423],0.030508474576271188
[424],0.01694915254237288
[427],0.01694915254237288
[430],0.010169491525423728
[438],0.03389830508474576
[440],0.023728813559322035
[447],0.013559322033898305
[449],0.01694915254237288
[455],0.010169491525423728
[456],0.010169491525423728
[458],0.010169491525423728
[460],0.05423728813559322
[461],0.020338983050847456
[464],0.023728813559322035
[468],0.01694915254237288
[470],0.04406779661016949
[471],0.020338983050847456
[472],0.02711864406779661
[477],0.030508474576271188
[478],0.013559322033898305
[480],0.030508474576271188
[481],0.013559322033898305
[484],0.01694915254237288
[486],0.01694915254237288
[487],0.0576271186440678
[489],0.02711864406779661
[492],0.010169491525423728
[494],0.05084745762711865
[496],0.023728813559322035
[499],0.013559322033898305
[500],0.020338983050847456
[504],0.010169491525423728
[509],0.030508474576271188
[510],0.030508474576271188
[511],0.013559322033898305
[515],0.01694915254237288
[516],0.02711864406779661
[517],0.020338983050847456
[518],0.010169491525423728
[521],0.02711864406779661
[522],0.02711864406779661
[523],0.030508474576271188
[526],0.023728813559322035
[527],0.020338983050847456
[529],0.061016949152542375
[533],0.010169491525423728
[534],0.020338983050847456
[535],0.010169491525423728
[538],0.04745762711864407
[540],0.010169491525423728
[541],0.03728813559322034
[548],0.013559322033898305
[561],0.023728813559322035
