[32],0.061016949152542375
[39],0.04406779661016949
[71],0.0576271186440678
[120],0.04406779661016949
[145],0.04745762711864407
[147],0.04745762711864407
[177],0.0711864406779661
[183],0.04406779661016949
[217],0.05423728813559322
[274],0.05423728813559322
[279],0.04067796610169491
[283],0.061016949152542375
[354],0.0847457627118644
[368],0.07457627118644068
[381],0.04745762711864407
[390],0.04067796610169491
[419],0.04745762711864407
[460],0.05423728813559322
[470],0.04406779661016949
[487],0.0576271186440678
[494],0.05084745762711865
[529],0.061016949152542375
[538],0.04745762711864407
[569],0.04067796610169491
[684],0.04067796610169491
[692],0.04067796610169491
[722],0.04406779661016949
[752],0.04406779661016949
[766],0.05084745762711865
[775],0.04067796610169491
[778],0.05084745762711865
[795],0.04406779661016949
[829],0.05084745762711865
[862],0.04745762711864407
[874],0.04067796610169491
[883],0.05084745762711865
[885],0.04406779661016949
[888],0.04067796610169491
[895],0.05084745762711865
[937],0.04406779661016949
